Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a4b50355474cd4833a78a0d63f90f4e1a11553e50f4799540ae738e6646f41e4,2013-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Offender imprisoned
74c4301946ff3c8375da3b383a08e1e5c9b6080674bfea9a7ebb90f7e9c3598b,2013-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.589044135,51.45818517,On or near Shopping Area,E01033342,Bristol 025E,No further action at this time
52c2f8ac00812be8cd3665194d1c73e0b81e8dab2b2c3e6c28b4742547fb9f75,2013-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.514611303,51.46021706,On or near BEVERSTONE,E01015005,South Gloucestershire 028C,No further action at this time
b79e2fd87cf4243d81e7120d9c87d70cca5167084d12d9b6d146ce43eae85556,2013-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.004775275,51.12887404,On or near CLARE STREET,E01029112,Sedgemoor 009E,No further action at this time
40d90447e3edaba6bd36892bcaba3e4cb5eed142e531c9554cc7e8e0d91da652,2013-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.976105526,51.33854423,On or near Supermarket,E01014807,North Somerset 022C,No further action at this time
bd2ee7a0e128972093bb203b56f67099394822b87802073fe039e950e320114b,2013-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.357017114,51.38308854,On or near Pedestrian Subway,E01014370,Bath and North East Somerset 007A,No further action at this time
ab2d256d4666c5fc65125f9bef910cba3b48fb4bfde23d7637292745612f7355,2013-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.591271889,51.45682521,On or near UNION STREET,E01014540,Bristol 032B,No further action at this time
02c2818d8ff8eb7791c2fd28570afc0ae081b638717e9e004c008d0d55ef9f16,2013-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,No further action at this time
6a348a1239c7ffb1cd6376a3038474541ba3ef2611d3669c006613cec95df584,2013-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,No further action at this time
